ITEM,DATE,UNITS,PRICE
PL RAISIN BRAN 20 OZ (1111085345),9/2/2009,17,1.63
PL RAISIN BRAN 20 OZ (1111085345),9/9/2009,28,1.65
PL RAISIN BRAN 20 OZ (1111085345),9/16/2009,26,1.66
PL RAISIN BRAN 20 OZ (1111085345),9/23/2009,13,1.89
PL RAISIN BRAN 20 OZ (1111085345),9/30/2009,8,1.87
PL RAISIN BRAN 20 OZ (1111085345),10/7/2009,21,1.86
PL RAISIN BRAN 20 OZ (1111085345),10/14/2009,17,1.88
PL RAISIN BRAN 20 OZ (1111085345),10/21/2009,13,1.88
PL RAISIN BRAN 20 OZ (1111085345),10/28/2009,21,1.88
PL RAISIN BRAN 20 OZ (1111085345),11/4/2009,12,1.87
PL RAISIN BRAN 20 OZ (1111085345),11/11/2009,21,1.89
PL RAISIN BRAN 20 OZ (1111085345),11/18/2009,15,1.67
PL RAISIN BRAN 20 OZ (1111085345),11/25/2009,11,1.61
PL RAISIN BRAN 20 OZ (1111085345),12/2/2009,25,1.59
PL RAISIN BRAN 20 OZ (1111085345),12/9/2009,23,1.91
PL RAISIN BRAN 20 OZ (1111085345),12/16/2009,22,1.85
PL RAISIN BRAN 20 OZ (1111085345),12/23/2009,16,1.85
PL RAISIN BRAN 20 OZ (1111085345),12/30/2009,2,1.89
PL RAISIN BRAN 20 OZ (1111085345),1/6/2010,15,1.89
PL RAISIN BRAN 20 OZ (1111085345),1/13/2010,18,1.89
PL RAISIN BRAN 20 OZ (1111085345),1/20/2010,2,1.88
PL RAISIN BRAN 20 OZ (1111085345),1/27/2010,19,1.86
PL RAISIN BRAN 20 OZ (1111085345),2/3/2010,20,1.87
PL RAISIN BRAN 20 OZ (1111085345),2/10/2010,28,1.65
PL RAISIN BRAN 20 OZ (1111085345),2/17/2010,35,1.58
PL RAISIN BRAN 20 OZ (1111085345),2/24/2010,21,1.65
PL RAISIN BRAN 20 OZ (1111085345),3/3/2010,13,1.66
PL RAISIN BRAN 20 OZ (1111085345),3/10/2010,35,1.68
PL RAISIN BRAN 20 OZ (1111085345),3/17/2010,4,1.85
PL RAISIN BRAN 20 OZ (1111085345),3/24/2010,15,1.88
PL RAISIN BRAN 20 OZ (1111085345),3/31/2010,17,1.88
PL RAISIN BRAN 20 OZ (1111085345),4/7/2010,27,1.66
PL RAISIN BRAN 20 OZ (1111085345),4/14/2010,31,1.66
PL RAISIN BRAN 20 OZ (1111085345),4/21/2010,26,1.64
PL RAISIN BRAN 20 OZ (1111085345),4/28/2010,32,1.66
PL RAISIN BRAN 20 OZ (1111085345),5/5/2010,21,1.82
PL RAISIN BRAN 20 OZ (1111085345),5/12/2010,18,1.86
PL RAISIN BRAN 20 OZ (1111085345),5/19/2010,12,1.87
PL RAISIN BRAN 20 OZ (1111085345),5/26/2010,22,1.86
PL RAISIN BRAN 20 OZ (1111085345),6/2/2010,18,1.86
PL RAISIN BRAN 20 OZ (1111085345),6/9/2010,24,1.72
PL RAISIN BRAN 20 OZ (1111085345),6/16/2010,17,1.89
PL RAISIN BRAN 20 OZ (1111085345),6/23/2010,15,1.83
PL RAISIN BRAN 20 OZ (1111085345),6/30/2010,10,1.85
PL RAISIN BRAN 20 OZ (1111085345),7/7/2010,21,1.89
PL RAISIN BRAN 20 OZ (1111085345),7/14/2010,17,1.87
PL RAISIN BRAN 20 OZ (1111085345),7/21/2010,18,1.88
PL RAISIN BRAN 20 OZ (1111085345),7/28/2010,16,1.88
PL RAISIN BRAN 20 OZ (1111085345),8/4/2010,15,1.86
PL RAISIN BRAN 20 OZ (1111085345),8/11/2010,32,1.7
PL RAISIN BRAN 20 OZ (1111085345),8/18/2010,21,1.85
PL RAISIN BRAN 20 OZ (1111085345),8/25/2010,17,1.86
PL RAISIN BRAN 20 OZ (1111085345),9/1/2010,14,1.89
PL RAISIN BRAN 20 OZ (1111085345),9/8/2010,14,1.85
PL RAISIN BRAN 20 OZ (1111085345),9/15/2010,28,1.68
PL RAISIN BRAN 20 OZ (1111085345),9/22/2010,25,1.66
PL RAISIN BRAN 20 OZ (1111085345),9/29/2010,16,1.6
PL RAISIN BRAN 20 OZ (1111085345),10/6/2010,25,1.67
PL RAISIN BRAN 20 OZ (1111085345),10/13/2010,18,1.66
PL RAISIN BRAN 20 OZ (1111085345),10/20/2010,12,1.67
PL RAISIN BRAN 20 OZ (1111085345),10/27/2010,13,1.67
PL RAISIN BRAN 20 OZ (1111085345),11/3/2010,15,1.65
PL RAISIN BRAN 20 OZ (1111085345),11/10/2010,26,1.66
PL RAISIN BRAN 20 OZ (1111085345),11/17/2010,4,1.63
PL RAISIN BRAN 20 OZ (1111085345),11/24/2010,20,1.66
PL RAISIN BRAN 20 OZ (1111085345),12/1/2010,12,1.64
PL RAISIN BRAN 20 OZ (1111085345),12/8/2010,18,1.66
PL RAISIN BRAN 20 OZ (1111085345),12/15/2010,11,1.66
PL RAISIN BRAN 20 OZ (1111085345),12/22/2010,23,1.66
PL RAISIN BRAN 20 OZ (1111085345),12/29/2010,11,1.67
PL RAISIN BRAN 20 OZ (1111085345),1/5/2011,9,1.6
PL RAISIN BRAN 20 OZ (1111085345),1/12/2011,32,1.66
PL RAISIN BRAN 20 OZ (1111085345),1/19/2011,10,1.62
PL RAISIN BRAN 20 OZ (1111085345),1/26/2011,15,1.67
PL RAISIN BRAN 20 OZ (1111085345),2/2/2011,19,1.66
PL RAISIN BRAN 20 OZ (1111085345),2/9/2011,22,1.87
PL RAISIN BRAN 20 OZ (1111085345),2/16/2011,11,1.89
PL RAISIN BRAN 20 OZ (1111085345),2/23/2011,25,1.86
PL RAISIN BRAN 20 OZ (1111085345),3/2/2011,21,1.87
PL RAISIN BRAN 20 OZ (1111085345),3/9/2011,37,1.66
PL RAISIN BRAN 20 OZ (1111085345),3/16/2011,25,1.66
PL RAISIN BRAN 20 OZ (1111085345),3/23/2011,14,1.66
PL RAISIN BRAN 20 OZ (1111085345),3/30/2011,16,1.62
PL RAISIN BRAN 20 OZ (1111085345),4/6/2011,16,1.86
PL RAISIN BRAN 20 OZ (1111085345),4/13/2011,18,1.87
PL RAISIN BRAN 20 OZ (1111085345),4/20/2011,24,1.87
PL RAISIN BRAN 20 OZ (1111085345),4/27/2011,15,1.88
PL RAISIN BRAN 20 OZ (1111085345),5/4/2011,8,1.89
PL RAISIN BRAN 20 OZ (1111085345),5/11/2011,31,1.86
PL RAISIN BRAN 20 OZ (1111085345),5/18/2011,25,1.85
PL RAISIN BRAN 20 OZ (1111085345),5/25/2011,17,1.87
PL RAISIN BRAN 20 OZ (1111085345),6/1/2011,12,1.85
PL RAISIN BRAN 20 OZ (1111085345),6/8/2011,31,1.87
PL RAISIN BRAN 20 OZ (1111085345),6/15/2011,23,1.89
PL RAISIN BRAN 20 OZ (1111085345),6/22/2011,14,1.89
PL RAISIN BRAN 20 OZ (1111085345),6/29/2011,18,1.89
PL RAISIN BRAN 20 OZ (1111085345),7/6/2011,25,1.89
PL RAISIN BRAN 20 OZ (1111085345),7/13/2011,25,1.88
PL RAISIN BRAN 20 OZ (1111085345),7/20/2011,20,1.67
PL RAISIN BRAN 20 OZ (1111085345),7/27/2011,12,1.67
PL RAISIN BRAN 20 OZ (1111085345),8/3/2011,21,1.62
PL RAISIN BRAN 20 OZ (1111085345),8/10/2011,26,1.89
PL RAISIN BRAN 20 OZ (1111085345),8/17/2011,23,1.78
PL RAISIN BRAN 20 OZ (1111085345),8/24/2011,13,1.88
PL RAISIN BRAN 20 OZ (1111085345),8/31/2011,4,1.84
PL RAISIN BRAN 20 OZ (1111085345),9/7/2011,26,1.89
PL RAISIN BRAN 20 OZ (1111085345),9/14/2011,22,1.87
PL RAISIN BRAN 20 OZ (1111085345),9/21/2011,22,1.88
PL RAISIN BRAN 20 OZ (1111085345),9/28/2011,19,1.87
PL RAISIN BRAN 20 OZ (1111085345),10/5/2011,25,1.96
PL RAISIN BRAN 20 OZ (1111085345),10/12/2011,25,1.99
PL RAISIN BRAN 20 OZ (1111085345),10/19/2011,19,1.99
PL RAISIN BRAN 20 OZ (1111085345),10/26/2011,24,1.97
PL RAISIN BRAN 20 OZ (1111085345),11/2/2011,22,1.97
PL RAISIN BRAN 20 OZ (1111085345),11/9/2011,19,1.96
PL RAISIN BRAN 20 OZ (1111085345),11/16/2011,12,1.99
PL RAISIN BRAN 20 OZ (1111085345),11/23/2011,16,1.98
PL RAISIN BRAN 20 OZ (1111085345),11/30/2011,8,1.99
PL RAISIN BRAN 20 OZ (1111085345),12/7/2011,13,1.94
PL RAISIN BRAN 20 OZ (1111085345),12/14/2011,24,1.65
PL RAISIN BRAN 20 OZ (1111085345),12/21/2011,18,1.67
PL RAISIN BRAN 20 OZ (1111085345),12/28/2011,1,1.65
PL RAISIN BRAN 20 OZ (1111085345),1/4/2012,9,1.67
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/14/2009,35,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/21/2009,33,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/28/2009,30,2.01
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/4/2009,38,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/11/2009,38,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/18/2009,15,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/25/2009,17,2.36
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/4/2009,15,2.36
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/11/2009,22,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/18/2009,17,2.36
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/25/2009,15,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/1/2009,21,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/8/2009,21,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/15/2009,25,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/22/2009,15,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/29/2009,16,2.02
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/6/2009,21,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/13/2009,13,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/20/2009,15,2.3
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/27/2009,8,2.29
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/3/2009,15,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/10/2009,22,2.33
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/17/2009,14,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/24/2009,37,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/1/2009,40,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/8/2009,29,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/15/2009,27,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/22/2009,24,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/29/2009,17,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/5/2009,8,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/12/2009,26,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/19/2009,22,2.26
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/26/2009,18,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/2/2009,11,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/9/2009,12,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/16/2009,5,2.3
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/23/2009,19,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/30/2009,19,1.92
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/7/2009,20,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/14/2009,16,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/21/2009,12,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/28/2009,11,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/4/2009,12,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/11/2009,22,2.34
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/18/2009,19,2.33
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/25/2009,11,2.35
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/2/2009,15,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/9/2009,39,2.01
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/16/2009,37,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/23/2009,18,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/30/2009,4,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/6/2010,18,2.01
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/13/2010,34,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/20/2010,6,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/27/2010,23,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/3/2010,17,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/10/2010,20,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/17/2010,26,2.33
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/24/2010,12,2.33
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/3/2010,17,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/10/2010,16,2.36
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/17/2010,12,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/24/2010,13,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/31/2010,27,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/7/2010,22,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/14/2010,23,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/21/2010,28,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/28/2010,28,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/5/2010,26,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/12/2010,6,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/19/2010,37,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/26/2010,53,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/2/2010,16,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/9/2010,39,1.9
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/16/2010,26,1.91
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/23/2010,22,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/30/2010,13,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/7/2010,20,2.33
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/14/2010,7,2.36
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/21/2010,13,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/28/2010,1,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/4/2010,11,2.39
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/11/2010,33,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/18/2010,20,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/25/2010,15,2.36
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/1/2010,26,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/8/2010,28,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/15/2010,24,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/22/2010,29,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/29/2010,20,2.38
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/6/2010,24,1.88
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/13/2010,15,1.94
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/20/2010,18,1.96
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/27/2010,22,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/3/2010,13,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/10/2010,19,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/17/2010,11,1.82
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/24/2010,10,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/1/2010,12,1.91
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/8/2010,15,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/15/2010,18,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/22/2010,9,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/29/2010,7,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/5/2011,17,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/12/2011,12,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/19/2011,18,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/26/2011,14,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/2/2011,17,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/9/2011,15,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/16/2011,15,2.44
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),2/23/2011,9,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/2/2011,12,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/9/2011,21,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/16/2011,16,2.46
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/23/2011,17,2.48
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),3/30/2011,17,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/6/2011,38,2.02
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/13/2011,25,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/20/2011,30,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),4/27/2011,28,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/4/2011,14,2.46
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/11/2011,14,2.43
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/18/2011,12,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),5/25/2011,31,1.97
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/1/2011,37,2.01
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/8/2011,28,1.99
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/15/2011,38,1.98
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/22/2011,8,2.37
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),6/29/2011,15,2.46
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/6/2011,16,2.43
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/13/2011,18,2.48
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/20/2011,11,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),7/27/2011,12,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/3/2011,16,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/10/2011,4,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/17/2011,7,2.13
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/24/2011,10,2.17
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),8/31/2011,12,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/7/2011,17,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/14/2011,19,2.46
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/21/2011,19,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),9/28/2011,17,2.48
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/5/2011,18,2.48
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/12/2011,15,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/19/2011,12,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),10/26/2011,25,2.48
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/2/2011,19,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/9/2011,21,2.47
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/16/2011,27,2
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/23/2011,28,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),11/30/2011,15,1.87
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/7/2011,27,1.95
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/14/2011,18,2.43
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/21/2011,20,2.45
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),12/28/2011,1,2.49
PL BT SZ FRSTD SHRD WHT 18 OZ (1111085350),1/4/2012,1,2.49
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/14/2009,50,3.36
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/21/2009,31,3.33
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/28/2009,28,3.32
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/4/2009,46,3.35
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/11/2009,21,3.98
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/18/2009,9,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/25/2009,14,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/4/2009,13,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/11/2009,18,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/18/2009,6,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/25/2009,7,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/1/2009,12,3.87
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/8/2009,8,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/15/2009,22,3.29
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/22/2009,22,3.34
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),4/29/2009,20,3.27
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/6/2009,20,3.25
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/13/2009,20,3.32
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/20/2009,4,3.9
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),5/27/2009,3,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/3/2009,5,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/10/2009,7,3.95
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/17/2009,10,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),6/24/2009,8,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/1/2009,3,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/8/2009,9,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/15/2009,6,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/22/2009,10,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),7/29/2009,8,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/5/2009,2,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/12/2009,6,4
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/19/2009,5,3.93
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),8/26/2009,14,3.49
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/2/2009,10,3.49
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/9/2009,7,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/16/2009,5,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/23/2009,3,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),9/30/2009,4,4.14
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/14/2009,14,4.64
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/21/2009,7,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),10/28/2009,7,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/4/2009,8,4.83
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/11/2009,3,4.73
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/18/2009,5,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),11/25/2009,5,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/2/2009,1,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/9/2009,13,4.88
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/16/2009,16,2.97
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/23/2009,31,2.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),12/30/2009,36,3.04
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/6/2010,69,2.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/13/2010,73,2.97
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/20/2010,43,2.96
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),1/27/2010,2,4.89
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/3/2010,5,4.87
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/10/2010,10,4.65
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/17/2010,10,4.64
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),2/24/2010,4,4.55
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/3/2010,6,4.71
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/10/2010,7,4.22
PL SR CRUST SUPRM PIZZA 32.7 OZ (1111087395),3/17/2010,2,4.79
